Time(ms),HallSensor,PhotoSensor
20948,1,1
20959,1,1
20970,1,1
20980,1,1
20990,1,0
21001,1,0
21011,1,0
21022,1,0
21032,1,1
21043,1,1
21053,1,1
21063,1,1
21074,1,0
21085,1,0
21095,1,0
21105,1,0
21115,1,1
21127,1,1
21137,1,1
21147,1,1
21157,1,0
21169,0,0
21179,0,0
21189,0,0
21199,0,1
21210,0,1
21221,0,1
21231,0,1
21241,0,0
21252,0,0
21262,0,0
21273,0,1
21283,0,1
21294,0,1
21304,0,1
21315,0,0
21325,0,0
21336,0,0
21346,0,0
21356,0,1
21367,0,1
21378,0,1
21388,0,1
21398,0,0
21408,0,0
21420,0,0
21430,1,0
21440,1,1
21450,1,1
21462,1,1
21472,1,1
21482,1,0
21492,1,0
21502,1,0
21514,1,0
21524,1,1
21534,1,1
21544,1,1
21555,1,1
21566,1,0
21576,1,0
21586,1,0
21597,1,0
21607,1,1
21618,1,1
21628,1,1
21639,1,1
21649,1,0
21660,0,0
21670,0,0
21681,0,0
21691,0,1
21701,0,1
21712,0,1
21723,0,1
21733,0,0
21743,0,0
21753,0,0
21765,0,1
21775,0,1
21785,0,1
21795,0,1
21807,0,0
21817,0,0
21827,0,0
21837,0,0
21848,0,1
21859,0,1
21869,0,1
21879,0,1
21890,0,0
21900,0,0
21911,0,0
21921,1,0
21932,1,1
21942,1,1
21953,1,1
21963,1,1
21974,1,0
21984,1,0
21994,1,0
22005,1,0
22016,1,1
22026,1,1
22036,1,1
22046,1,1
22057,1,0
22068,1,0
22078,1,0
22088,1,0
22098,1,1
22110,1,1
22120,1,1
22130,1,1
22140,1,0
22152,0,0
22162,0,0
22172,0,0
22182,0,1
22193,0,1
22204,0,1
22214,0,1
22224,0,0
22235,0,0
22245,0,0
22256,0,0
22266,0,1
22277,0,1
22287,0,1
22298,0,1
22308,0,0
22319,0,0
22329,0,0
22339,0,0
22350,0,1
22361,0,1
22371,0,1
22381,0,1
22391,0,0
22403,0,0
22413,1,0
22423,1,1
22433,1,1
22445,1,1
22455,1,1
22465,1,0
22475,1,0
22486,1,0
22497,1,0
22507,1,1
22517,1,1
22528,1,1
22538,1,1
22549,1,0
22559,1,0
22569,1,0
22580,1,0
22590,1,1
22601,1,1
22611,1,1
22622,1,1
22632,1,0
22643,1,0
22653,1,0
22664,0,0
22674,0,1
22684,0,1
22695,0,1
22706,0,1
22716,0,0
22726,0,0
22736,0,0
22748,0,0
22758,0,1
22768,0,1
22778,0,1
22790,0,1
22800,0,0
22810,0,0
22820,0,0
22831,0,0
22842,0,1
22852,0,1
22862,0,1
22873,0,1
22883,0,0
22894,0,0
22904,0,0
22915,1,0
22925,1,1
22936,1,1
22946,1,1
22957,1,1
22967,1,0
22977,1,0
22988,1,0
22999,1,0
23009,1,1
23019,1,1
23029,1,1
23041,1,1
23051,1,0
23061,1,0
23071,1,0
23081,1,0
23093,1,1
23103,1,1
23113,1,1
23123,1,1
23135,1,0
23145,1,0
23155,0,0
23165,0,0
23176,0,1
23187,0,1
23197,0,1
23207,0,1
23218,0,0
23229,0,0
23239,0,0
23249,0,0
23260,0,1
23270,0,1
23281,0,1
23291,0,1
23302,0,0
23312,0,0
23322,0,0
23333,0,0
23344,0,1
23354,0,1
23364,0,1
23374,0,1
23386,0,0
23396,0,0
23406,1,0
23416,1,0
23428,1,1
23438,1,1
23448,1,1
23458,1,1
23469,1,0
23480,1,0
23490,1,0
23500,1,0
23511,1,1
23521,1,1
23532,1,1
23542,1,1
23553,1,0
23563,1,0
23574,1,0
23584,1,0
23595,1,1
23605,1,1
23615,1,1
23626,1,1
23636,1,0
23647,1,0
23657,0,0
23667,0,0
23678,0,1
23689,0,1
23699,0,1
23709,0,1
23719,0,0
23731,0,0
23741,0,0
23751,0,0
23761,0,1
23773,0,1
23783,0,1
23793,0,1
23803,0,0
23814,0,0
23825,0,0
23835,0,0
23845,0,1
23856,0,1
23866,0,1
23877,0,1
23887,0,0
23898,0,0
23908,0,0
23919,1,0
23929,1,1
23940,1,1
23950,1,1
23960,1,1
23971,1,0
23982,1,0
23992,1,0
24002,1,0
24012,1,1
24024,1,1
24034,1,1
24044,1,1
24054,1,0
24066,1,0
24076,1,0
24086,1,0
24096,1,1
24107,1,1
24118,1,1
24128,1,1
24138,1,0
24148,1,0
24159,1,0
24170,0,0
24180,0,1
24190,0,1
24201,0,1
24212,0,1
24222,0,1
24232,0,0
24243,0,0
24253,0,0
24264,0,0
24274,0,1
24285,0,1
24295,0,1
24305,0,1
24316,0,0
24327,0,0
24337,0,0
24347,0,0
24358,0,1
24369,0,1
24379,0,1
24389,0,1
24399,0,0
24411,0,0
24421,1,0
24431,1,0
24441,1,1
24452,1,1
24463,1,1
24473,1,1
24483,1,0
24494,1,0
24504,1,0
24515,1,0
24525,1,1
24536,1,1
24546,1,1
24557,1,1
24567,1,0
24578,1,0
24588,1,0
24598,1,0
24609,1,1
24620,1,1
24630,1,1
24640,1,1
24650,1,0
24662,1,0
24672,1,0
24682,0,0
24692,0,1
24704,0,1
24714,0,1
24724,0,1
24734,0,0
24744,0,0
24756,0,0
24766,0,0
24776,0,1
24786,0,1
24797,0,1
24808,0,1
24818,0,0
24828,0,0
24839,0,0
24850,0,0
24860,0,1
24870,0,1
24881,0,1
24891,0,1
24902,0,1
24912,0,0
24923,0,0
24933,1,0
24943,1,0
24954,1,1
24965,1,1
24975,1,1
24985,1,1
24995,1,0
25007,1,0
25017,1,0
25027,1,0
25037,1,1
25049,1,1
25059,1,1
25069,1,1
25079,1,0
25090,1,0
25101,1,0
25111,1,0
25121,1,1
25132,1,1
25142,1,1
25153,1,1
25163,1,0
25174,1,0
25184,1,0
25195,0,0
25205,0,1
25216,0,1
25226,0,1
25236,0,1
25247,0,0
25257,0,0
25268,0,0
25278,0,0
25288,0,1
25299,0,1
25310,0,1
25320,0,1
25330,0,0
25341,0,0
25352,0,0
25362,0,0
25372,0,0
25382,0,1
25394,0,1
25404,0,1
25414,0,1
25424,0,0
25435,0,0
25446,1,0
25456,1,0
25466,1,1
25477,1,1
25488,1,1
25498,1,1
25508,1,0
25519,1,0
25529,1,0
25540,1,0
25550,1,1
25561,1,1
25571,1,1
25581,1,1
25592,1,0
25603,1,0
25613,1,0
25623,1,0
25633,1,1
25645,1,1
25655,1,1
25665,1,1
25675,1,0
25687,1,0
25697,1,0
25707,0,0
25717,0,1
25728,0,1
25739,0,1
25749,0,1
25759,0,1
25769,0,0
25780,0,0
25791,0,0
25801,0,0
25811,0,1
25822,0,1
25833,0,1
25843,0,1
25853,0,0
25864,0,0
25874,0,0
25885,0,0
25895,0,1
25906,0,1
25916,0,1
25926,0,1
25937,0,0
25948,0,0
25958,0,0
25968,1,0
25979,1,1
25990,1,1
26000,1,1
26010,1,1
26020,1,0
26032,1,0
26042,1,0
26052,1,0
26062,1,1
26073,1,1
26084,1,1
26094,1,1
26104,1,1
26115,1,0
26125,1,0
26136,1,0
26146,1,0
26157,1,1
26167,1,1
26178,1,1
26188,1,1
26199,1,0
26209,1,0
26219,0,0
26230,0,0
26241,0,1
26251,0,1
26261,0,1
26271,0,1
26283,0,0
26293,0,0
26303,0,0
26313,0,0
26324,0,1
26335,0,1
26345,0,1
26355,0,1
26365,0,1
26377,0,0
26387,0,0
26397,0,0
26407,0,0
26418,0,1
26429,0,1
26439,0,1
26449,0,1
26460,0,0
26470,0,0
26481,1,0
26491,1,0
26502,1,1
26512,1,1
26523,1,1
26533,1,1
26544,1,0
26554,1,0
26564,1,0
26575,1,0
26586,1,1
26596,1,1
26606,1,1
26616,1,1
26628,1,1
26638,1,0
26648,1,0
26658,1,0
26670,1,0
26680,1,1
26690,1,1
26700,1,1
26711,1,1
26722,1,0
26732,0,0
26742,0,0
26753,0,0
26763,0,1
26774,0,1
26784,0,1
26795,0,1
26805,0,0
26816,0,0
26826,0,0
26836,0,0
26847,0,1
26857,0,1
26868,0,1
26878,0,1
26889,0,1
26899,0,0
26909,0,0
26920,0,0
26931,0,0
26941,0,1
26951,0,1
26961,0,1
26973,0,1
26983,0,0
26993,0,0
27003,0,0
27015,1,0
27025,1,1
27035,1,1
27045,1,1
27056,1,1
27067,1,0
27077,1,0
27087,1,0
27098,1,0
27108,1,0
27119,1,1
27129,1,1
27140,1,1
27150,1,1
27161,1,0
27171,1,0
27182,1,0
27192,1,0
27202,1,1
27213,1,1
27224,1,1
27234,1,1
27244,1,0
27254,1,0
27266,1,0
27276,0,0
27286,0,1
27296,0,1
27308,0,1
27318,0,1
27328,0,1
27338,0,0
27348,0,0
27360,0,0
27370,0,0
27380,0,1
27390,0,1
27401,0,1
27412,0,1
27422,0,0
27432,0,0
27443,0,0
27454,0,0
27464,0,1
27474,0,1
27485,0,1
27495,0,1
27506,0,0
27516,0,0
27527,0,0
27537,1,0
27547,1,0
27558,1,1
27569,1,1
27579,1,1
27589,1,1
27600,1,0
27611,1,0
27621,1,0
27631,1,0
27641,1,1
27653,1,1
27663,1,1
27673,1,1
27683,1,0
27694,1,0
27705,1,0
27715,1,0
27725,1,0
27736,1,1
27746,1,1
27757,1,1
27767,1,1
27778,1,0
27788,0,0
27799,0,0
27809,0,0
27820,0,1
27830,0,1
27840,0,1
27851,0,1
27862,0,0
27872,0,0
27882,0,0
27892,0,0
27904,0,1
27914,0,1
27924,0,1
27934,0,1
27945,0,1
27956,0,0
27966,0,0
27976,0,0
27986,0,0
27998,0,1
28008,0,1
28018,0,1
28028,0,1
28039,0,0
28050,0,0
28060,0,0
28070,1,0
28081,1,1
28092,1,1
28102,1,1
28112,1,1
28123,1,1
28133,1,0
28144,1,0
28154,1,0
28165,1,0
28175,1,1
28185,1,1
28196,1,1
28207,1,1
28217,1,0
28227,1,0
28238,1,0
28249,1,0
28259,1,1
28269,1,1
28279,1,1
28291,1,1
28301,1,1
28311,1,0
28321,0,0
28332,0,0
28343,0,0
28353,0,1
28363,0,1
28374,0,1
28384,0,1
28395,0,0
28405,0,0
28416,0,0
28426,0,0
28437,0,1
28447,0,1
28457,0,1
28468,0,1
28478,0,1
28489,0,0
28499,0,0
28510,0,0
28520,0,0
28530,0,1
28541,0,1
28552,0,1
28562,0,1
28572,0,0
28583,0,0
28594,0,0
28604,1,0
28614,1,0
28624,1,1
28636,1,1
28646,1,1
28656,1,1
28666,1,0
28677,1,0
28688,1,0
28698,1,0
28708,1,1
28719,1,1
28730,1,1
28740,1,1
28750,1,0
28761,1,0
28771,1,0
28782,1,0
28792,1,0
28803,1,1
28813,1,1
28823,1,1
28834,1,1
28845,1,0
28855,1,0
28865,1,0
28875,0,0
28887,0,1
28897,0,1
28907,0,1
28917,0,1
28929,0,1
28939,0,0
28949,0,0
28959,0,0
28969,0,0
28981,0,1
28991,0,1
29001,0,1
29011,0,1
29022,0,0
29033,0,0
29043,0,0
29053,0,0
29064,0,1
29075,0,1
29085,0,1
29095,0,1
29106,0,1
29116,0,0
29127,0,0
29137,1,0
29148,1,0
29158,1,1
29168,1,1
29179,1,1
29190,1,1
29200,1,0
29210,1,0
29221,1,0
29232,1,0
29242,1,0
29252,1,1
29262,1,1
29274,1,1
29284,1,1
29294,1,0
29304,1,0
29315,1,0
29326,1,0
29336,1,1
29346,1,1
29357,1,1
29368,1,1
29378,1,1
29388,1,0
29399,0,0
29409,0,0
29420,0,0
29430,0,1
29441,0,1
29451,0,1
29461,0,1
29472,0,0
29483,0,0
29493,0,0
29503,0,0
29514,0,0
29524,0,1
29535,0,1
29545,0,1
29555,0,1
29566,0,0
29577,0,0
29587,0,0
29597,0,0
29607,0,1
29619,0,1
29629,0,1
29639,0,1
29649,0,1
29660,0,0
29671,0,0
29681,1,0
29691,1,0
29702,1,1
29713,1,1
29723,1,1
29733,1,1
29744,1,0
29754,1,0
29765,1,0
29775,1,0
29786,1,0
29796,1,1
29806,1,1
29817,1,1
29828,1,1
29838,1,0
29848,1,0
29859,1,0
29870,1,0
29880,1,1
29890,1,1
29900,1,1
29912,1,1
29922,1,1
29932,1,0
29942,0,0
29953,0,0
29964,0,0
29974,0,1
29984,0,1
29995,0,1
30006,0,1
30016,0,0
30026,0,0
30036,0,0
30047,0,0
30058,0,0
30068,0,1
30078,0,1
30089,0,1
30099,0,1
30110,0,0
30120,0,0
30131,0,0
30141,0,0
30152,0,1
30162,0,1
30173,0,1
30183,0,1
30193,0,1
30204,0,0
30215,0,0
30225,0,0
30235,1,0
30245,1,1
30257,1,1
30267,1,1
30277,1,1
30287,1,1
30298,1,0
30309,1,0
30319,1,0
30329,1,0
30340,1,1
30351,1,1
30361,1,1
30371,1,1
30382,1,0
30392,1,0
30403,1,0
30413,1,0
30424,1,0
30434,1,1
30444,1,1
30455,1,1
30466,1,1
30476,1,0
30486,1,0
30497,1,0
30508,0,0
30518,0,0
30528,0,1
30538,0,1
30550,0,1
30560,0,1
30570,0,0
30580,0,0
30590,0,0
30602,0,0
30612,0,1
30622,0,1
30632,0,1
30644,0,1
30654,0,1
30664,0,0
30674,0,0
30685,0,0
30696,0,0
30706,0,1
30716,0,1
30727,0,1
30737,0,1
30748,0,0
30758,0,0
30769,0,0
30779,1,0
30790,1,0
30800,1,1
30811,1,1
30821,1,1
30831,1,1
30842,1,0
30853,1,0
30863,1,0
30873,1,0
30883,1,0
30895,1,1
30905,1,1
30915,1,1
30925,1,1
30937,1,0
30947,1,0
30957,1,0
30967,1,0
30978,1,1
30989,1,1
30999,1,1
31009,1,1
31020,1,1
31030,1,0
31041,1,0
31051,1,0
31062,0,0
31072,0,1
31083,0,1
31093,0,1
31104,0,1
31114,0,1
31124,0,0
31135,0,0
31145,0,0
31156,0,0
31166,0,1
31176,0,1
31187,0,1
31198,0,1
31208,0,1
31218,0,0
31229,0,0
31240,0,0
31250,0,0
31260,0,1
31270,0,1
31282,0,1
31292,0,1
31302,0,0
31312,0,0
31323,0,0
31334,1,0
31344,1,0
31354,1,1
31365,1,1
31375,1,1
31386,1,1
31396,1,0
31407,1,0
31417,1,0
31428,1,0
31438,1,0
31449,1,1
31459,1,1
31469,1,1
31480,1,1
31491,1,0
31501,1,0
31511,1,0
31522,1,0
31533,1,0
31543,1,1
31553,1,1
31563,1,1
31575,1,1
31585,1,0
31595,1,0
31605,1,0
31616,0,0
31627,0,1
31637,0,1
31647,0,1
31657,0,1
31669,0,1
31679,0,0
31689,0,0
31699,0,0
31710,0,0
31721,0,1
31731,0,1
31741,0,1
31752,0,1
31762,0,1
31773,0,0
31783,0,0
31794,0,0
31804,0,0
31814,0,1
31825,0,1
31836,0,1
31846,0,1
31856,0,1
31867,0,0
31878,0,0
31888,1,0
31898,1,0
31908,1,1
31920,1,1
31930,1,1
31940,1,1
31950,1,1
31962,1,0
31972,1,0
31982,1,0
31992,1,0
32003,1,1
32014,1,1
32024,1,1
32034,1,1
32045,1,1
32055,1,0
32066,1,0
32076,1,0
32087,1,0
32097,1,1
32107,1,1
32118,1,1
32129,1,1
32139,1,1
32149,1,0
32160,0,0
32171,0,0
32181,0,0
32191,0,1
32201,0,1
32212,0,1
32223,0,1
32233,0,1
32243,0,0
32253,0,0
32265,0,0
32275,0,0
32285,0,1
32295,0,1
32307,0,1
32317,0,1
32327,0,0
32337,0,0
32348,0,0
32359,0,0
32369,0,0
32379,0,1
32390,0,1
32400,0,1
32411,0,1
32421,0,0
32432,0,0
32442,0,0
32452,1,0
32463,1,0
32474,1,1
32484,1,1
32494,1,1
32505,1,1
32516,1,0
32526,1,0
32536,1,0
32546,1,0
32558,1,0
32568,1,1
32578,1,1
32588,1,1
32599,1,1
32610,1,0
32620,1,0
32630,1,0
32641,1,0
32652,1,0
32662,1,1
32672,1,1
32683,1,1
32693,1,1
32704,1,1
32714,1,0
32724,0,0
32735,0,0
32745,0,0
32756,0,1
32766,0,1
32777,0,1
32787,0,1
32798,0,1
32808,0,0
32819,0,0
32829,0,0
32839,0,0
32850,0,1
32861,0,1
32871,0,1
32881,0,1
32891,0,1
32903,0,0
32913,0,0
32923,0,0
32933,0,0
32944,0,1
32955,0,1
32965,0,1
32975,0,1
32986,0,1
32997,0,0
33007,0,0
33017,1,0
33028,1,0
33038,1,1
33049,1,1
33059,1,1
33070,1,1
33080,1,1
33090,1,0
33101,1,0
33112,1,0
33122,1,0
33132,1,1
33143,1,1
33154,1,1
33164,1,1
33174,1,1
33184,1,0
33196,1,0
33206,1,0
33216,1,0
33226,1,1
33236,1,1
33248,1,1
33258,1,1
33268,1,1
33278,1,0
33290,1,0
33300,1,0
33310,0,0
33320,0,1
33331,0,1
33342,0,1
33352,0,1
33362,0,1
33373,0,0
33383,0,0
33394,0,0
33404,0,0
33415,0,1
33425,0,1
33436,0,1
33446,0,1
33457,0,1
33467,0,0
33477,0,0
33488,0,0
33499,0,0
33509,0,0
33519,0,1
33529,0,1
33541,0,1
33551,0,1
33561,0,0
33571,0,0
33583,0,0
33593,1,0
33603,1,0
33613,1,1
33624,1,1
33635,1,1
33645,1,1
33655,1,0
33666,1,0
33676,1,0
33687,1,0
33697,1,0
33708,1,1
33718,1,1
33728,1,1
33739,1,1
33750,1,0
33760,1,0
33770,1,0
33781,1,0
33792,1,0
33802,1,1
33812,1,1
33822,1,1
33833,1,1
33844,1,1
33854,1,0
33864,0,0
33874,0,0
33886,0,0
33896,0,1
33906,0,1
33916,0,1
33928,0,1
33938,0,1
33948,0,0
33958,0,0
33969,0,0
33980,0,0
33990,0,1
34000,0,1
34011,0,1
34021,0,1
34032,0,1
34042,0,0
34053,0,0
34063,0,0
34074,0,0
34084,0,1
34095,0,1
34105,0,1
34115,0,1
34126,0,1
34137,0,0
34147,0,0
34157,0,0
34167,1,0
34179,1,0
34189,1,1
34199,1,1
34209,1,1
34221,1,1
34231,1,0
34241,1,0
34251,1,0
34262,1,0
34273,1,0
34283,1,1
34293,1,1
34304,1,1
34314,1,1
34325,1,0
34335,1,0
34345,1,0
34356,1,0
34366,1,0
34377,1,1
34387,1,1
34398,1,1
34408,1,1
34419,1,1
34429,1,0
34440,0,0
34450,0,0
34460,0,0
34471,0,1
34482,0,1
34492,0,1
34502,0,1
34512,0,1
34524,0,0
34534,0,0
34544,0,0
34554,0,0
34566,0,0
34576,0,1
34586,0,1
34596,0,1
34607,0,1
34618,0,0
34628,0,0
34638,0,0
34649,0,0
34659,0,0
34670,0,1
34680,0,1
34691,0,1
34701,0,1
34712,0,0
34722,0,0
34733,0,0
34743,1,0
34753,1,0
34764,1,1
34775,1,1
34785,1,1
34795,1,1
34805,1,1
34817,1,0
34827,1,0
34837,1,0
34847,1,0
34857,1,1
34869,1,1
34879,1,1
34889,1,1
34899,1,1
34911,1,0
34921,1,0
34931,1,0
34941,1,0
34952,1,0
34963,1,1
34973,1,1
34983,1,1
34994,1,1
35004,1,0
35015,1,0
35025,1,0
35036,0,0
35046,0,0
35057,0,1
35067,0,1
35078,0,1
35088,0,1
35098,0,1
35109,0,0
35120,0,0
35130,0,0
35140,0,0
35150,0,1
35162,0,1
35172,0,1
35182,0,1
35192,0,1
35204,0,0
35214,0,0
35224,0,0
35234,0,0
35245,0,0
35256,0,1
35266,0,1
35276,0,1
35287,0,1
35297,0,0
35308,0,0
35318,0,0
35329,1,0
35339,1,0
35350,1,1
35360,1,1
35371,1,1
35381,1,1
35391,1,1
35402,1,0
35412,1,0
35423,1,0
35433,1,0
35443,1,1
35454,1,1
35465,1,1
35475,1,1
35485,1,1
35496,1,0
35507,1,0
35517,1,0
35527,1,0
35537,1,0
35549,1,1
35559,1,1
35569,1,1
35579,1,1
35590,1,0
35601,1,0
35611,1,0
35621,0,0
35632,0,0
35643,0,1
35653,0,1
35663,0,1
35674,0,1
35684,0,1
35695,0,0
35705,0,0
35716,0,0
35726,0,0
35736,0,1
35747,0,1
35758,0,1
35768,0,1
35778,0,1
35789,0,0
35800,0,0
35810,0,0
35820,0,0
35830,0,0
35842,0,1
35852,0,1
35862,0,1
35872,0,1
35883,0,0
35894,0,0
35904,0,0
35914,1,0
35924,1,0
35935,1,1
35946,1,1
35956,1,1
35966,1,1
35977,1,1
35988,1,0
35998,1,0
36008,1,0
36019,1,0
36029,1,0
36040,1,1
36050,1,1
36061,1,1
36071,1,1
36081,1,0
36092,1,0
36103,1,0
36113,1,0
36123,1,0
36134,1,1
36145,1,1
36155,1,1
36165,1,1
36175,1,1
36187,1,0
36197,1,0
36207,1,0
36217,0,0
36228,0,1
36239,0,1
36249,0,1
36259,0,1
36270,0,1
36281,0,0
36291,0,0
36301,0,0
36312,0,0
36322,0,0
36333,0,1
36343,0,1
36354,0,1
36364,0,1
36374,0,1
36385,0,0
36396,0,0
36406,0,0
36416,0,0
36427,0,1
36438,0,1
36448,0,1
36458,0,1
36468,0,1
36480,0,0
36490,0,0
36500,0,0
36510,1,0
36520,1,0
36532,1,1
36542,1,1
36552,1,1
36562,1,1
36574,1,1
36584,1,0
36594,1,0
36604,1,0
36615,1,0
36626,1,1
36636,1,1
36646,1,1
36657,1,1
36667,1,1
36678,1,0
36688,1,0
36699,1,0
36709,1,0
36719,1,0
36730,1,1
36741,1,1
36751,1,1
36761,1,1
36772,1,1
36783,1,0
36793,0,0
36803,0,0
36813,0,0
36825,0,1
36835,0,1
36845,0,1
36855,0,1
36866,0,1
36877,0,0
36887,0,0
36897,0,0
36908,0,0
36919,0,0
36929,0,1
36939,0,1
36950,0,1
36960,0,1
36971,0,1
36981,0,0
36992,0,0
37002,0,0
37012,0,0
37023,0,1
37033,0,1
37044,0,1
37054,0,1
37065,0,1
37075,0,0
37086,0,0
37096,0,0
37106,1,0
37117,1,0
37128,1,1
37138,1,1
37148,1,1
37158,1,1
37170,1,1
37180,1,0
37190,1,0
37200,1,0
37212,1,0
37222,1,0
37232,1,1
37242,1,1
37253,1,1
37264,1,1
37274,1,0
37284,1,0
37295,1,0
37305,1,0
37316,1,0
37326,1,1
37337,1,1
37347,1,1
37357,1,1
37368,1,1
37379,1,0
37389,1,0
37399,1,0
37410,0,0
37421,0,0
37431,0,1
37441,0,1
37451,0,1
37463,0,1
37473,0,1
37483,0,0
37493,0,0
37504,0,0
37515,0,0
37525,0,1
37535,0,1
37545,0,1
37557,0,1
37567,0,1
37577,0,0
37587,0,0
37598,0,0
37609,0,0
37619,0,0
37629,0,1
37640,0,1
37650,0,1
37661,0,1
37671,0,1
37682,0,0
37692,0,0
37703,0,0
37713,1,0
37724,1,0
37734,1,1
37744,1,1
37755,1,1
37766,1,1
37776,1,0
37786,1,0
37796,1,0
37808,1,0
37818,1,0
37828,1,1
37838,1,1
37850,1,1
37860,1,1
37870,1,1
37880,1,0
37891,1,0
37902,1,0
37912,1,0
37922,1,0
37933,1,1
37943,1,1
37954,1,1
37964,1,1
37975,1,1
37985,1,0
37996,1,0
38006,1,0
38017,0,0
38027,0,0
38037,0,1
38048,0,1
38059,0,1
38069,0,1
38079,0,0
38089,0,0
38100,0,0
38111,0,0
38121,0,0
38131,0,1
38142,0,1
38153,0,1
38163,0,1
38173,0,1
38183,0,0
38195,0,0
38205,0,0
38215,0,0
38225,0,0
38236,0,1
38247,0,1
38257,0,1
38267,0,1
38278,0,1
38289,0,0
38299,0,0
38309,0,0
38320,1,0
38330,1,0
38341,1,1
38351,1,1
38362,1,1
38372,1,1
38382,1,1
38393,1,0
38404,1,0
38414,1,0
38424,1,0
38435,1,1
38446,1,1
38456,1,1
38466,1,1
38476,1,1
38488,1,0
38498,1,0
38508,1,0
38518,1,0
38529,1,0
38540,1,1
38550,1,1
38560,1,1
38571,1,1
38582,1,1
38592,1,0
38602,1,0
38612,1,0
38623,0,0
38634,0,0
38644,0,1
38654,0,1
38665,0,1
38675,0,1
38686,0,1
38696,0,0
38707,0,0
38717,0,0
38727,0,0
38738,0,0
38749,0,1
38759,0,1
38769,0,1
38780,0,1
38791,0,1
38801,0,0
38811,0,0
38821,0,0
38833,0,0
38843,0,1
38853,0,1
38863,0,1
38874,0,1
38885,0,1
38895,0,0
38905,0,0
38916,0,0
38927,1,0
38937,1,0
38947,1,1
38958,1,1
38968,1,1
38979,1,1
38989,1,1
39000,1,0
39010,1,0
39021,1,0
39031,1,0
39042,1,0
39052,1,1
39062,1,1
39073,1,1
39084,1,1
39094,1,1
39104,1,0
39114,1,0
39126,1,0
39136,1,0
39146,1,0
39156,1,1
39166,1,1
39178,1,1
39188,1,1
39198,1,1
39208,1,0
39220,1,0
39230,1,0
39240,0,0
39250,0,0
39261,0,1
39272,0,1
39282,0,1
39292,0,1
39303,0,1
39313,0,0
39324,0,0
39334,0,0
39345,0,0
39355,0,0
39366,0,1
39376,0,1
39387,0,1
39397,0,1
39407,0,0
39418,0,0
39429,0,0
39439,0,0
39449,0,0
39459,0,1
39471,0,1
39481,0,1
39491,0,1
39501,0,1
39513,0,0
39523,0,0
39533,0,0
39543,1,0
39554,1,0
39565,1,1
39575,1,1
39585,1,1
39596,1,1
39606,1,1
39617,1,0
39627,1,0
39638,1,0
39648,1,0
39659,1,0
39669,1,1
39680,1,1
39690,1,1
39700,1,1
39711,1,1
39721,1,0
39732,1,0
39742,1,0
39752,1,0
39763,1,0
39774,1,1
39784,1,1
39794,1,1
39805,1,1
39816,1,1
39826,1,0
39836,1,0
39846,1,0
39858,0,0
39868,0,0
39878,0,1
39888,0,1
39899,0,1
39910,0,1
39920,0,1
39930,0,0
39941,0,0
39952,0,0
39962,0,0
39972,0,0
39983,0,1
39993,0,1
40004,0,1
40014,0,1
40025,0,1
40035,0,0
40045,0,0
40056,0,0
40067,0,0
40077,0,0
40087,0,1
40098,0,1
40109,0,1
40119,0,1
40129,0,1
40139,0,0
40151,0,0
40161,0,0
40171,1,0
40181,1,0
40192,1,1
40203,1,1
40213,1,1
40223,1,1
40233,1,1
40245,1,0
40255,1,0
40265,1,0
40275,1,0
40286,1,0
40297,1,1
40307,1,1
40317,1,1
40328,1,1
40338,1,1
40349,1,0
40359,1,0
40370,1,0
40380,1,0
40391,1,0
40401,1,1
40412,1,1
40422,1,1
40432,1,1
40443,1,1
40454,1,0
40464,1,0
40474,1,0
40484,0,0
40496,0,0
40506,0,1
40516,0,1
40526,0,1
40537,0,1
40548,0,1
40558,0,0
40568,0,0
40579,0,0
40590,0,0
40600,0,0
40610,0,1
40621,0,1
40631,0,1
40642,0,1
40652,0,1
40663,0,0
40673,0,0
40683,0,0
40694,0,0
40705,0,0
40715,0,1
40725,0,1
40736,0,1
40747,0,1
40757,0,1
40767,0,0
40777,0,0
40788,0,0
40799,1,0
40809,1,0
40819,1,1
40829,1,1
40841,1,1
40851,1,1
40861,1,1
40871,1,0
40883,1,0
40893,1,0
40903,1,0
40913,1,0
40924,1,1
40935,1,1
40945,1,1
40955,1,1
40966,1,1
40976,1,0
40987,1,0
40997,1,0
41008,1,0
41018,1,0
41029,1,1
41039,1,1
41050,1,1
41060,1,1
41070,1,1
41081,1,0
41092,1,0
41102,1,0
41112,0,0
41122,0,0
41134,0,1
41144,0,1
41154,0,1
41164,0,1
41175,0,1
41186,0,0
41196,0,0
41206,0,0
41217,0,0
41228,0,0
41238,0,1
41248,0,1
41259,0,1
41269,0,1
41280,0,1
41290,0,0
41300,0,0
41311,0,0
41321,0,0
41332,0,0
41342,0,1
41353,0,1
41363,0,1
41374,0,1
41384,0,1
41395,0,0
41405,0,0
41415,0,0
41426,1,0
41437,1,0
41447,1,1
41457,1,1
41467,1,1
41479,1,1
41489,1,1
41499,1,0
41509,1,0
41521,1,0
41531,1,0
41541,1,0
41551,1,0
41562,1,1
41573,1,1
41583,1,1
41593,1,1
41604,1,1
41614,1,0
41625,1,0
41635,1,0
41646,1,0
41656,1,0
41666,1,1
41677,1,1
41688,1,1
41698,1,1
41708,1,1
41719,1,0
41730,1,0
41740,1,0
41750,0,0
41760,0,0
41772,0,1
41782,0,1
41792,0,1
41802,0,1
41812,0,1
41824,0,0
